# phiref ra dec tc mc q costheta_jn psi logdistance spin1 spin2 logL
1.067307976552888782e+00 2.364233638160514461e-01 -4.431965761264612946e-01 1.186302519752174854e+09 3.223530724502505507e+01 7.809257380805738613e-01 -8.655610369810324833e-01 5.232574099243777477e-01 7.012700241457668682e+00 1.466284019430291741e-01 4.969189964955008643e-01 -1.494523999999999978e+04
4.371260550224238095e+00 2.459953296835941938e-01 -3.597949501431664254e-01 1.186302519753867388e+09 3.197287249583498792e+01 8.135218290518042572e-01 -9.346352201497534207e-01 6.901080871116995752e-01 7.242742467151375152e+00 3.971791392106931440e-01 1.358418312278489859e-01 -1.494523999999999978e+04
2.496455606516791506e-02 2.698552649194851938e-01 -4.248793103977631658e-01 1.186302519752555847e+09 3.108233405099500857e+01 6.226844972491353269e-01 -9.042279457214106309e-01 2.759975551083586165e+00 7.090544462990939323e+00 5.520152243654986163e-02 6.054089466084644489e-01 -1.494522999999999956e+04
1.770340977544947680e+00 2.504586791206743213e-01 -5.250281848535336415e-01 1.186302519751802921e+09 3.023939050095536274e+01 9.271398760084650359e-01 -9.452612725388924719e-01 1.035403007883166193e+00 7.212692436302166499e+00 2.211843451030975904e-01 7.829184265135047394e-02 -1.494522999999999956e+04
5.488231431322735610e+00 2.520997561936584863e-01 -3.366119247282372551e-01 1.186302519754166842e+09 2.977100852055190927e+01 9.102694398138728715e-01 -9.741667382052558999e-01 1.775978891988913455e+00 7.107867785122646609e+00 1.417532144873145383e-01 7.091177253474925668e-02 -1.494522999999999956e+04
4.317636266747418183e+00 2.561962734392010388e-01 -5.039110644092383851e-01 1.186302519751361132e+09 3.347982348711499867e+01 8.299784822285859454e-01 -7.691188004851194915e-01 6.782260489963508610e-01 7.065763021447226677e+00 5.117223707475132555e-01 2.129905574467343410e-01 -1.494522999999999956e+04
1.859824720668826314e+00 2.339998596145466125e-01 -4.288763040155801343e-01 1.186302519751312971e+09 3.100827118711343644e+01 8.120348073326790761e-01 -6.914024937599708709e-01 1.724804560722012603e+00 6.713523198148502402e+00 4.069630773333448442e-02 3.055585017350886390e-01 -1.494522999999999956e+04
3.246796559954553629e+00 2.553814445998154326e-01 -4.353316295060583041e-01 1.186302519751680613e+09 3.243362909273414374e+01 7.924065999397774673e-01 -6.705331105615667253e-01 2.935497832901516446e+00 6.798989073239008363e+00 8.938592053109624402e-02 5.977269072803503835e-01 -1.494522999999999956e+04
3.799774541551581120e+00 2.264443396106021744e-01 -4.277145649541762573e-01 1.186302519752026081e+09 3.075092638651533505e+01 6.220613238789102217e-01 -9.646437948917749861e-01 4.485096201014761030e-01 7.222730790534987122e+00 9.566713176033291022e-02 3.808112829409402433e-01 -1.494522999999999956e+04
5.645409058526605683e+00 2.854307689148941618e-01 -4.503303887742989842e-01 1.186302519752884388e+09 3.116073355561608693e+01 7.159314137604545492e-01 -6.046618630925146842e-01 2.001636854492331974e+00 6.772649209681763871e+00 1.821308020802172578e-01 2.587540974610833544e-01 -1.494522999999999956e+04
8.841008524151366954e-01 3.888899772215128059e-01 -4.179454904887701105e-01 1.186302519751756430e+09 2.936639005620617127e+01 5.610153633948861129e-01 -5.949556145526391226e-01 6.384097228764352705e-01 6.541805198040580471e+00 5.495447427321860367e-02 2.728761743166457920e-01 -1.494522999999999956e+04
4.127649853590484419e+00 4.361182132039299053e-01 -3.172223382262791547e-01 1.186302519753104448e+09 3.008576644647667919e+01 9.577097306136320709e-01 -8.312003744554639084e-01 6.587362283048145972e-01 6.897472742047927596e+00 2.958490992705198330e-02 1.609403015044014451e-01 -1.494522999999999956e+04
2.651358993969429978e+00 4.030526930810784947e-01 -2.874762042154941910e-01 1.186302519753453016e+09 3.244689256969905955e+01 7.809506366649945353e-01 -9.051367810208221787e-01 2.172884138465648984e+00 7.092874672939379899e+00 4.644264853523629721e-01 1.119102477090157810e-01 -1.494522999999999956e+04
9.438492663770917668e-01 3.341727608271383709e-01 -3.555114058553261458e-01 1.186302519750746489e+09 3.215608875880977280e+01 5.678829573834598410e-01 -7.033783036861214200e-01 7.184054610710599587e-01 6.821141393579541301e+00 4.631817192272924544e-01 3.166540237798170371e-02 -1.494522999999999956e+04
5.411028215458661972e-01 2.372006924001263950e-01 -4.975853242041661795e-01 1.186302519750649214e+09 3.129165119874335943e+01 8.506912891634035301e-01 -5.485812573809067949e-01 1.079590184921667105e-02 6.807021056091220323e+00 3.461731436702294995e-01 2.786326676601497826e-02 -1.494522999999999956e+04
3.141476938259576634e+00 2.762479245420838558e-01 -3.956946606765047170e-01 1.186302519752686024e+09 3.206338131781946998e+01 6.252928202493619469e-01 -7.619267399992272205e-01 2.615535784852049961e+00 6.987184487906639596e+00 4.423672120806167452e-01 1.232533690086311529e-01 -1.494522999999999956e+04
1.544364439592666338e+00 3.132221902276546843e-01 -3.284521869715922304e-01 1.186302519753761053e+09 3.246998043765463393e+01 8.053433734895700802e-01 -3.421532003977846292e-01 8.717470274764804739e-01 6.517425635253507821e+00 7.198695058800176627e-02 6.606656803382728871e-01 -1.494522999999999956e+04
5.687536445707164212e+00 3.229585017752779064e-01 -3.128002234069376941e-01 1.186302519753418207e+09 3.165117678367638376e+01 5.945052956383122256e-01 -9.622077514862064085e-01 2.263799947493414066e+00 7.226029975203349665e+00 1.918160206031605808e-01 4.907767569524526530e-01 -1.494522999999999956e+04
2.086369529714537929e+00 2.745077925083322934e-01 -4.370586793257968949e-01 1.186302519751107216e+09 3.196872940438449362e+01 6.988792320337420261e-01 -8.440946086028546791e-01 1.853562046979520650e+00 7.113288723850832440e+00 3.022687500231697189e-01 1.878916173830970648e-01 -1.494522999999999956e+04
2.525626447979016920e+00 4.175460234117304714e-01 -2.616313534851163469e-01 1.186302519754651070e+09 3.272986991210757424e+01 8.214807166844860786e-01 -7.039782057635597390e-01 2.008598006609221720e+00 6.914266056013852690e+00 3.963259708546075510e-02 7.521455622692321263e-01 -1.494522999999999956e+04
3.038111091786686480e+00 2.055622885669846911e-01 -5.295680512399424389e-01 1.186302519751075506e+09 3.244200713949724246e+01 6.875805879323741987e-01 -9.698753726376034834e-01 2.623386885275866387e+00 7.198806793191250719e+00 2.963399419587840478e-01 3.713319979199796173e-01 -1.494522999999999956e+04
1.439169664123966519e-01 2.976985283579069441e-01 -4.877985346811410938e-01 1.186302519751291990e+09 3.099474545694624794e+01 8.875998329862445635e-01 -6.551201053072319702e-01 2.541659974763127661e+00 6.837847944415166523e+00 1.248565192832261223e-01 3.791327837690753322e-01 -1.494522999999999956e+04
1.377680187924173350e+00 4.114369583701255051e-01 -1.774956202976980812e-01 1.186302519755478621e+09 3.214740168412107835e+01 9.101282963347698818e-01 -2.432559508189869324e-01 9.129316224809943536e-01 6.482820157342973566e+00 4.116264308430376273e-01 6.483029168283097055e-02 -1.494522999999999956e+04
3.942499877248364815e+00 3.057313870565285252e-01 -3.678490983182557406e-01 1.186302519751191139e+09 3.234486365456145052e+01 8.598910887712396534e-01 -5.816162522007285451e-01 4.251878900089234303e-01 6.818013909267933492e+00 1.721198011469535216e-01 4.472353214364666596e-01 -1.494522999999999956e+04
8.116364318567885761e-01 4.198411997292063047e-01 -2.108534829332448790e-01 1.186302519752963305e+09 3.234743450310212154e+01 7.274195036498686262e-01 -4.842690293445671701e-01 4.394305878087561568e-01 6.612664034258259882e+00 1.068240570422283042e-01 6.596651973865621521e-01 -1.494522999999999956e+04
2.032845552178498938e+00 4.352958593351626826e-01 -1.261044172524929119e-01 1.186302519753513813e+09 2.958616787645592083e+01 4.460635552678490212e-01 -5.246059910740534793e-01 2.211375266753500490e+00 6.506481465476696258e+00 1.938590471723049546e-01 1.253783429737048982e-01 -1.494521999999999935e+04
1.182391542970043341e+00 2.548889060217804370e-01 -3.693863858317382731e-01 1.186302519753804684e+09 3.087305018820137192e+01 7.297350851781747583e-01 -7.025099637521929896e-01 6.712227305040778802e-01 6.892269862103843181e+00 2.685681988923959707e-01 1.560083164950719914e-01 -1.494521999999999935e+04
6.275889328638987408e+00 2.378229242823431122e-01 -4.324356496712526421e-01 1.186302519752220154e+09 3.231967117748946805e+01 7.634628553997057088e-01 -7.134528223672808034e-01 2.618278433133293781e+00 6.879023525270262951e+00 2.481538901233999450e-01 4.135004015219958529e-01 -1.494521999999999935e+04
2.900205778206113028e+00 4.734401879281953107e-01 -1.547390604083849763e-01 1.186302519755238771e+09 3.098045842752691570e+01 7.878468020400235527e-01 -6.768008343295311979e-01 2.476288402832857116e+00 6.907814957384859511e+00 1.792480550469016942e-01 2.354592761207665585e-01 -1.494521999999999935e+04
2.882412912553909745e+00 3.215599029395216912e-01 -4.195997236159689225e-01 1.186302519751235723e+09 3.062740580806233126e+01 6.013273159091253595e-01 -6.415714320692080808e-01 2.917440728480631407e+00 6.671064768055244620e+00 4.354544264437512635e-02 3.840185791791989045e-01 -1.494521999999999935e+04
1.162440910507971159e+00 1.966372636839595345e-01 -5.244441814852208728e-01 1.186302519750766516e+09 3.116116979304780443e+01 6.417657344682415888e-01 -8.951526759897816543e-01 7.022861966117404098e-01 7.029080682352427445e+00 9.489683876619275926e-02 5.126869744930230288e-01 -1.494521999999999935e+04
2.171556255433888971e+00 2.447935699657326492e-01 -5.140993707798486856e-01 1.186302519750281334e+09 3.318763527458024498e+01 7.650409936671509481e-01 -9.982881226950619524e-01 1.853433819886294742e+00 7.194735802183316764e+00 1.031036212640804445e-01 7.039826610295519815e-01 -1.494521999999999935e+04
1.645012058676602829e+00 3.259694365829114426e-01 -5.054620223649072264e-01 1.186302519751038551e+09 2.913325609683219497e+01 8.927461405252088422e-01 -4.653545597735419537e-01 9.614081595634448307e-01 6.527222655742370705e+00 1.999816345196407663e-02 5.147987993236383120e-02 -1.494521999999999935e+04
1.852929292580985710e+00 2.202728690643956100e-01 -5.013401919366694548e-01 1.186302519751610518e+09 3.279905427234792370e+01 8.449171410280349459e-01 -8.661647761757383934e-01 1.328254015317490877e+00 7.198252441415422531e+00 3.823771027398199518e-01 2.264793492333064817e-01 -1.494521999999999935e+04
3.125333806005990311e+00 4.693912602786512456e-01 -3.384616761069745849e-01 1.186302519751936674e+09 3.111214946184104235e+01 8.763656858001618311e-01 -3.257222585749450922e-02 2.603439993642501893e+00 6.341177324339949628e+00 2.806749709074917720e-01 9.326711689238803560e-02 -1.494521999999999935e+04
2.569314634865487168e+00 2.571702740394540831e-01 -4.441106821063626753e-01 1.186302519751095533e+09 3.228530737187901423e+01 5.816984244609163524e-01 -9.771354833676793028e-01 2.644940209987491020e+00 7.237060182564001742e+00 1.947479025016859988e-01 4.994082225392765251e-01 -1.494521999999999935e+04
2.413949547307422172e+00 3.609692992273149659e-01 -3.080315215253699446e-01 1.186302519752826691e+09 2.958831718344738704e+01 5.024750463508259601e-01 -9.968924937565902811e-01 2.293675859763677938e+00 7.166978713237026177e+00 7.263521455670975124e-02 3.985345004451943396e-01 -1.494521999999999935e+04
2.285674811377258475e+00 4.032696517802767944e-01 -2.479371753371496234e-01 1.186302519752287388e+09 3.260916740667045133e+01 7.196299637776076841e-01 -6.292297998036765483e-01 1.969781688139152775e+00 6.794876283388077809e+00 3.460384102325535505e-01 2.696869178445200355e-01 -1.494521999999999935e+04
5.229789641754892138e+00 3.582029953618189322e-01 -3.563393886163144786e-01 1.186302519751853466e+09 3.236929624213529877e+01 9.321985882513333932e-01 -5.922314637016322658e-01 1.603198463823885422e+00 6.803246546755022273e+00 4.169578796322678804e-01 1.619232127290348433e-01 -1.494521999999999935e+04
5.274850453848151766e+00 3.679386308394539395e-01 -2.763697871296385000e-01 1.186302519752983093e+09 3.139689408049730801e+01 6.205558204786028043e-01 -8.459030201755024514e-01 1.996828800248689140e+00 7.116287147530930390e+00 1.077960579323939067e-03 6.816369656539613686e-01 -1.494521999999999935e+04
2.470703927457233162e-01 3.374210864520601483e-01 -4.581232031643145963e-01 1.186302519750972748e+09 3.197678185614331881e+01 7.880914618065956168e-01 -7.950886588055653403e-01 3.011279110237230494e+00 7.021485518736366060e+00 9.267763533427111899e-02 5.525740816636713904e-01 -1.494521999999999935e+04
6.888126734441113452e-01 2.721765893905538913e-01 -4.618241255147814694e-01 1.186302519751243353e+09 2.967138916581496488e+01 4.676727242887897540e-01 -8.823150459345155960e-01 6.114593275964319563e-01 7.073065661493064482e+00 1.591648424754858460e-01 2.184188306181437111e-01 -1.494521999999999935e+04
3.151040762000868245e+00 4.301107163409589318e-01 -1.741684890157634280e-01 1.186302519754458189e+09 3.191061373079606156e+01 6.055808934426908374e-01 -9.577165982494980634e-01 2.988513420721876201e+00 7.216097629200893593e+00 3.365681519606796845e-01 1.841353760475631096e-01 -1.494521999999999935e+04
5.517073854745342842e+00 1.988899869464990366e-01 -4.346907857280663534e-01 1.186302519752650738e+09 3.001475797254907718e+01 6.730358821062079056e-01 -9.760770274287137171e-01 2.064085491015512641e+00 7.065681151690326622e+00 8.242680734057797332e-02 1.580518746123775464e-01 -1.494521999999999935e+04
1.492511395214565439e+00 1.617902407901642414e-01 -5.601254352832717442e-01 1.186302519750311136e+09 3.077645881380348314e+01 7.452679365070385975e-01 -8.363113747574083545e-01 1.089773923799282729e+00 6.951610888499269336e+00 2.691489182369151759e-02 4.357767167319233081e-01 -1.494521999999999935e+04
1.993062148386416155e+00 2.866099913845269187e-01 -3.805081868071061857e-01 1.186302519751587629e+09 3.133962951752193149e+01 5.233672602232589677e-01 -7.414023316186052481e-01 2.031479666454785171e+00 6.887908032161437433e+00 2.969431999703219804e-01 2.170442824865436160e-01 -1.494521999999999935e+04
3.402443953613214500e+00 2.719227262348057339e-01 -4.080596611642381411e-01 1.186302519752227306e+09 3.174103257895044550e+01 8.723540171342695215e-01 -6.101908955804127288e-01 2.885175092300505728e+00 6.946120782613838252e+00 1.121821244640193033e-01 4.031304870470988067e-01 -1.494521999999999935e+04
1.383943584763378087e+00 2.331873477631511982e-01 -4.603610858449904142e-01 1.186302519752258778e+09 3.173956174565412525e+01 7.542037328222467307e-01 -5.915372570204403546e-01 1.004536343527855147e+00 6.838669599055938519e+00 5.171009586949212172e-02 5.891376162324860610e-01 -1.494521999999999935e+04
3.898242025345707518e+00 2.715642647550084443e-01 -3.872778398065801486e-01 1.186302519751112700e+09 2.891471668400822281e+01 5.259082152408239841e-01 -5.731227424223881428e-01 5.961933408027674242e-01 6.660901306629303242e+00 1.486655722559913073e-01 7.536464359576090788e-03 -1.494521999999999935e+04
4.520551214885605851e-01 3.951584985570332220e-01 -2.387736192550924674e-01 1.186302519754129887e+09 3.235355148000596159e+01 8.546196019055882775e-01 -9.879087101880181798e-01 1.765755208098949980e-02 7.325049839117864003e+00 4.823942021781004730e-01 6.106808156299588231e-02 -1.494521999999999935e+04
3.802101093642369811e+00 2.130989635894939283e-01 -4.614777979669790198e-01 1.186302519751383781e+09 3.137637270294245440e+01 5.905036087360931996e-01 -9.904797117453250088e-01 5.393821758043655379e-01 7.257023743557443396e+00 8.839129743432108666e-02 6.284667915232237112e-01 -1.494521999999999935e+04
4.737650109492849815e+00 4.294519812402488590e-01 -2.591107122921260664e-01 1.186302519753850222e+09 3.210672412405014597e+01 9.583165001633443536e-01 -6.639409788028526327e-01 1.058160163479914040e+00 6.906699072647052517e+00 5.135215783472443091e-02 5.666319373294592676e-01 -1.494520999999999913e+04
4.753238698828869069e+00 2.473762950207740174e-01 -4.267941958487535548e-01 1.186302519752158165e+09 3.027849030343696413e+01 9.930474197133992709e-01 -3.637878217105432466e-01 1.123382341072583390e+00 6.544007386922032765e+00 2.115658095299141062e-01 5.236473159284438239e-02 -1.494520999999999913e+04
2.696067290451107823e+00 2.382099633341998313e-01 -4.352409637570137657e-01 1.186302519752884388e+09 3.180021515613917771e+01 7.880904199723625103e-01 -8.998661683438434755e-01 2.237449124346270857e+00 7.284380081389296713e+00 3.510818816291444988e-01 1.012835797960392192e-01 -1.494520999999999913e+04
